t, ñ	wz	
290,46	343	
290,465	352	
290,47	348	
290,475	366	
290,48	378	
290,485	395	
290,49	400	
290,495	411	
290,5	418	
290,505	419	
290,51	425	
290,515	435	
290,52	444	
290,525	430	
290,53	448	
290,535	448	
290,54	453	
290,545	486	
290,55	485	
290,555	505	
290,56	521	
290,565	541	
290,57	534	
290,575	547	
290,58	536	
290,585	539	
290,59	527	
290,595	523	
290,6	531	
290,605	539	
290,61	536	
290,615	561	
290,62	560	
290,625	548	
290,63	563	
290,635	548	
290,64	545	
290,645	533	
290,65	538	
290,655	519	
290,66	519	
290,665	526	
290,67	527	
290,675	551	
290,68	569	
290,685	569	
290,69	541	
290,695	525	
290,7	502	
290,705	508	
290,71	522	
290,715	518	
290,72	514	
290,725	518	
290,73	505	
290,735	481	
290,74	485	
290,745	475	
290,75	462	
290,755	439	
290,76	437	
290,765	457	
290,77	454	
290,775	461	
290,78	458	
290,785	432	
290,79	421	
290,795	400	
290,8	377	
290,805	388	
290,81	371	
290,815	355	
290,82	355	
290,825	363	
290,83	331	
290,835	303	
290,84	286	
290,845	281	
290,85	250	
290,855	242	
290,86	239	
290,865	228	
290,87	223	
290,875	207	
290,88	181	
290,885	181	
290,89	132	
290,895	114	
290,9	109	
290,905	105	
290,91	94	
290,915	79	
290,92	67	
290,925	66	
290,93	47	
290,935	26	
290,94	12	
290,945	-9	
290,95	-24	
290,955	-35	
290,96	-42	
290,965	-62	
290,97	-81	
290,975	-76	
290,98	-99	
290,985	-122	
290,99	-145	
290,995	-156	
291,0	-197	
291,005	-206	
291,01	-220	
291,015	-214	
291,02	-211	
291,025	-229	
291,03	-237	
291,035	-252	
291,04	-257	
291,045	-267	
291,05	-290	
291,055	-290	
291,06	-313	
291,065	-323	
291,07	-348	
291,075	-348	
291,08	-345	
291,085	-352	
291,09	-345	
291,095	-357	
291,1	-382	
291,105	-403	
291,11	-412	
291,115	-414	
291,12	-440	
291,125	-451	
291,13	-460	
291,135	-487	
291,14	-513	
291,145	-513	
291,15	-513	
291,155	-511	
291,16	-501	
291,165	-480	
291,17	-486	
291,175	-488	
291,18	-533	
291,185	-555	
291,19	-582	
291,195	-581	
291,2	-589	
291,205	-573	
291,21	-552	
291,215	-551	
291,22	-563	
291,225	-562	
291,23	-568	
291,235	-573	
291,24	-569	
291,245	-562	
291,25	-554	
291,255	-545	
291,26	-547	
291,265	-550	
291,27	-558	
291,275	-564	
291,28	-571	
291,285	-564	
291,29	-574	
291,295	-551	
291,3	-559	
291,305	-566	
291,31	-576	
291,315	-572	
291,32	-566	
291,325	-561	
291,33	-553	
291,335	-554	
291,34	-540	
291,345	-534	
291,35	-539	
291,355	-511	
291,36	-516	
291,365	-525	
291,37	-515	
291,375	-505	
291,38	-500	
291,385	-463	
291,39	-435	
291,395	-432	
291,4	-427	
291,405	-410	
291,41	-409	
291,415	-425	
291,42	-399	
291,425	-389	
291,43	-385	
291,435	-345	
291,44	-349	
291,445	-333	
291,45	-312	
291,455	-305	
291,46	-297	
291,465	-282	
291,47	-261	
291,475	-252	
291,48	-235	
291,485	-231	
291,49	-201	
291,495	-190	
291,5	-196	
291,505	-169	
291,51	-171	
291,515	-154	
291,52	-134	
291,525	-129	
291,53	-101	
291,535	-68	
291,54	-57	
291,545	-63	
291,55	-41	
291,555	-34	
291,56	-31	
291,565	-1	
291,57	11	
291,575	35	
291,58	52	
291,585	69	
291,59	85	
291,595	97	
291,6	119	
291,605	117	
291,61	129	
291,615	153	
291,62	147	
291,625	163	
291,63	179	
291,635	193	
291,64	201	
291,645	245	
291,65	268	
291,655	280	
291,66	302	
291,665	318	
291,67	322	
291,675	333	
291,68	353	
291,685	362	
291,69	373	
291,695	382	
291,7	398	
291,705	394	
291,71	415	
291,715	422	
291,72	449	
291,725	456	
291,73	458	
291,735	457	
291,74	450	
291,745	450	
291,75	461	
291,755	458	
291,76	468	
291,765	477	
291,77	481	
291,775	490	
291,78	514	
291,785	535	
291,79	562	
291,795	575	
291,8	580	
291,805	585	
291,81	573	
291,815	567	
291,82	562	
291,825	569	
291,83	595	
291,835	585	
291,84	584	
291,845	579	
291,85	589	
291,855	581	
291,86	612	
291,865	629	
291,87	632	
291,875	633	
291,88	625	
291,885	596	
291,89	587	
291,895	578	
291,9	567	
291,905	572	
291,91	569	
291,915	558	
291,92	564	
291,925	576	
291,93	575	
291,935	581	
291,94	586	
291,945	577	
291,95	566	
291,955	546	
291,96	539	
291,965	537	
291,97	540	
291,975	529	
291,98	519	
291,985	507	
291,99	487	
291,995	463	
292,0	466	
292,005	468	
292,01	464	
292,015	464	
292,02	460	
292,025	448	
292,03	420	
292,035	407	
292,04	392	
292,045	395	
292,05	390	
292,055	393	
292,06	373	
292,065	357	
292,07	320	
292,075	303	
292,08	296	
292,085	301	
292,09	285	
292,095	284	
292,1	265	
292,105	244	
292,11	219	
292,115	218	
292,12	198	
292,125	189	
292,13	168	
292,135	171	
292,14	146	
292,145	147	
292,15	129	
292,155	110	
292,16	80	
292,165	66	
292,17	48	
292,175	31	
292,18	27	
292,185	18	
292,19	4	
292,195	-10	
292,2	-22	
292,205	-37	
292,21	-37	
292,215	-50	
292,22	-67	
292,225	-82	
292,23	-108	
292,235	-130	
292,24	-147	
292,245	-187	
292,25	-192	
292,255	-219	
292,26	-252	
292,265	-253	
292,27	-264	
292,275	-283	
292,28	-277	
292,285	-274	
292,29	-291	
292,295	-292	
292,3	-322	
292,305	-315	
292,31	-345	
292,315	-358	
292,32	-364	
292,325	-380	
292,33	-392	
292,335	-401	
292,34	-413	
292,345	-420	
292,35	-418	
292,355	-442	
292,36	-461	
292,365	-459	
292,37	-476	
292,375	-500	
292,38	-480	
292,385	-496	
292,39	-486	
292,395	-488	
292,4	-505	
292,405	-512	
292,41	-521	
292,415	-522	
292,42	-526	
292,425	-547	
292,43	-547	
292,435	-553	
292,44	-577	
292,445	-586	
292,45	-565	
292,455	-575	
292,46	-584	
292,465	-587	
292,47	-595	
292,475	-607	
292,48	-606	
292,485	-606	
292,49	-605	
292,495	-594	
292,5	-599	
292,505	-594	
292,51	-591	
292,515	-605	
292,52	-596	
292,525	-584	
292,53	-602	
292,535	-588	
292,54	-566	
292,545	-550	
292,55	-569	
292,555	-556	
292,56	-562	
292,565	-578	
292,57	-572	
292,575	-555	
292,58	-545	
292,585	-533	
292,59	-512	
292,595	-514	
292,6	-520	
292,605	-518	
292,61	-515	
292,615	-509	
292,62	-484	
292,625	-471	
292,63	-448	
292,635	-417	
292,64	-395	
292,645	-384	
292,65	-372	
292,655	-363	
292,66	-372	
292,665	-356	
292,67	-349	
292,675	-338	
292,68	-333	
292,685	-328	
292,69	-324	
292,695	-332	
292,7	-329	
292,705	-318	
292,71	-297	
292,715	-253	
292,72	-228	
292,725	-216	
292,73	-192	
292,735	-200	
292,74	-190	
292,745	-174	
292,75	-147	
292,755	-136	
292,76	-121	
292,765	-99	
292,77	-110	
292,775	-104	
292,78	-98	
292,785	-91	
292,79	-70	
292,795	-37	
292,8	-16	
292,805	25	
292,81	47	
292,815	54	
292,82	50	
292,825	54	
292,83	58	
292,835	67	
292,84	78	
292,845	107	
292,85	136	
292,855	151	
292,86	160	
292,865	174	
292,87	179	
292,875	198	
292,88	209	
292,885	233	
292,89	262	
292,895	257	
292,9	277	
292,905	280	
292,91	292	
292,915	290	
292,92	301	
292,925	301	
292,93	320	
292,935	348	
292,94	365	
292,945	384	
292,95	415	
292,955	409	
292,96	403	
292,965	413	
292,97	420	
292,975	440	
292,98	469	
292,985	490	
292,99	506	
292,995	505	
293,0	501	
293,005	500	
293,01	499	
293,015	486	
293,02	487	
293,025	486	
293,03	497	
293,035	514	
293,04	548	
293,045	560	
293,05	577	
293,055	578	
293,06	593	
293,065	587	
293,07	591	
293,075	585	
293,08	566	
293,085	565	
293,09	576	
293,095	585	
293,1	582	
293,105	606	
293,11	604	
293,115	592	
293,12	573	
293,125	564	
293,13	559	
293,135	556	
293,14	567	
293,145	560	
293,15	571	
293,155	565	
293,16	557	
293,165	556	
293,17	567	
293,175	557	
293,18	544	
293,185	551	
293,19	556	
293,195	540	
293,2	553	
293,205	544	
293,21	525	
293,215	515	
293,22	512	
293,225	479	
293,23	474	
293,235	470	
293,24	456	
293,245	438	
293,25	430	
293,255	422	
293,26	425	
293,265	418	
293,27	403	
293,275	402	
293,28	406	
293,285	386	
293,29	374	
293,295	370	
293,3	361	
293,305	325	
293,31	312	
293,315	293	
293,32	290	
293,325	272	
293,33	270	
293,335	265	
293,34	254	
293,345	229	
293,35	216	
293,355	201	
293,36	179	
293,365	166	
293,37	164	
293,375	149	
293,38	132	
293,385	114	
293,39	85	
293,395	70	
293,4	61	
293,405	48	
293,41	52	
293,415	31	
293,42	35	
293,425	6	
293,43	-6	
293,435	-40	
293,44	-41	
293,445	-58	
293,45	-78	
293,455	-76	
293,46	-104	
293,465	-126	
293,47	-139	
293,475	-164	
293,48	-172	
293,485	-183	
293,49	-197	
293,495	-212	
293,5	-208	
293,505	-223	
293,51	-243	
293,515	-249	
293,52	-245	
293,525	-272	
293,53	-286	
293,535	-296	
293,54	-309	
293,545	-317	
293,55	-326	
293,555	-329	
293,56	-338	
293,565	-338	
293,57	-367	
293,575	-377	
293,58	-384	
293,585	-407	
293,59	-424	
293,595	-420	
293,6	-422	
293,605	-436	
293,61	-448	
293,615	-459	
293,62	-478	
293,625	-484	
293,63	-501	
293,635	-486	
293,64	-503	
293,645	-508	
293,65	-517	
293,655	-510	
293,66	-518	
293,665	-515	
293,67	-532	
293,675	-519	
293,68	-529	
293,685	-534	
293,69	-532	
293,695	-533	
293,7	-563	
293,705	-564	
293,71	-563	
293,715	-581	
293,72	-583	
293,725	-569	
293,73	-564	
293,735	-556	
293,74	-561	
293,745	-562	
293,75	-558	
293,755	-550	
293,76	-538	
293,765	-546	
293,77	-523	
293,775	-537	
293,78	-543	
293,785	-531	
293,79	-531	
293,795	-519	
293,8	-519	
293,805	-513	
293,81	-520	
293,815	-520	
293,82	-517	
293,825	-504	
293,83	-502	
293,835	-477	
293,84	-458	
293,845	-445	
293,85	-448	
293,855	-414	
293,86	-429	
293,865	-437	
293,87	-449	
293,875	-421	
293,88	-419	
293,885	-419	
293,89	-386	
293,895	-357	
293,9	-356	
293,905	-357	
293,91	-333	
293,915	-331	
293,92	-327	
293,925	-314	
293,93	-276	
293,935	-278	
293,94	-252	
293,945	-254	
293,95	-244	
293,955	-245	
293,96	-224	
293,965	-202	
293,97	-179	
293,975	-167	
293,98	-156	
293,985	-151	
293,99	-147	
293,995	-140	
294,0	-110	
294,005	-106	
294,01	-82	
294,015	-61	
294,02	-47	
294,025	-34	
294,03	-31	
294,035	-4	
294,04	-11	
294,045	5	
294,05	20	
294,055	23	
294,06	34	
294,065	61	
294,07	53	
294,075	77	
294,08	91	
294,085	111	
294,09	133	
294,095	128	
294,1	134	
294,105	135	
294,11	159	
294,115	182	
294,12	204	
294,125	232	
294,13	257	
294,135	269	
294,14	264	
294,145	285	
294,15	304	
294,155	308	
294,16	314	
294,165	317	
294,17	313	
294,175	331	
294,18	328	
294,185	354	
294,19	360	
294,195	375	
294,2	376	
294,205	389	
294,21	385	
294,215	391	
294,22	396	
294,225	401	
294,23	411	
294,235	421	
294,24	437	
294,245	440	
294,25	446	
294,255	461	
294,26	465	
294,265	478	
294,27	487	
294,275	498	
294,28	482	
294,285	493	
294,29	489	
294,295	490	
294,3	476	
294,305	498	
294,31	507	
294,315	508	
294,32	501	
294,325	504	
294,33	488	
294,335	462	
294,34	466	
294,345	468	
294,35	491	
294,355	489	
294,36	510	
294,365	521	
294,37	533	
294,375	520	
294,38	517	
294,385	496	
294,39	504	
294,395	502	
294,4	493	
294,405	502	
294,41	495	
294,415	477	
294,42	464	
294,425	475	
294,43	460	
294,435	462	
294,44	448	
294,445	436	
294,45	422	
294,455	402	
294,46	403	
294,465	410	
294,47	411	
294,475	412	
294,48	405	
294,485	393	
294,49	391	
294,495	357	
294,5	355	
294,505	343	
294,51	335	
294,515	335	
294,52	337	
294,525	319	
294,53	310	
294,535	299	
294,54	282	
294,545	280	
294,55	262	
294,555	260	
294,56	277	
294,565	250	
294,57	242	
294,575	222	
294,58	186	
294,585	160	
294,59	136	
294,595	122	
294,6	113	
294,605	122	
294,61	111	
294,615	84	
294,62	74	
294,625	65	
294,63	56	
294,635	55	
294,64	69	
294,645	72	
294,65	43	
294,655	3	
294,66	-5	
294,665	-35	
294,67	-51	
294,675	-66	
294,68	-65	
294,685	-68	
294,69	-53	
294,695	-59	
294,7	-75	
294,705	-73	
294,71	-110	
294,715	-135	
294,72	-142	
294,725	-129	
294,73	-145	
294,735	-143	
294,74	-155	
294,745	-184	
294,75	-205	
294,755	-222	
294,76	-223	
294,765	-237	
294,77	-260	
294,775	-271	
294,78	-278	
294,785	-282	
294,79	-269	
294,795	-273	
294,8	-281	
294,805	-299	
294,81	-346	
294,815	-358	
294,82	-362	
294,825	-374	
294,83	-361	
294,835	-357	
294,84	-367	
294,845	-378	
294,85	-388	
294,855	-399	
294,86	-411	
294,865	-418	
294,87	-435	
294,875	-423	
294,88	-422	
294,885	-414	
294,89	-409	
294,895	-402	
294,9	-426	
294,905	-458	
294,91	-463	
294,915	-466	
294,92	-480	
294,925	-476	
294,93	-450	
294,935	-460	
294,94	-476	
294,945	-485	
294,95	-484	
294,955	-499	
294,96	-512	
294,965	-506	
294,97	-504	
294,975	-499	
294,98	-482	
294,985	-476	
294,99	-463	
294,995	-476	
295,0	-481	
295,005	-479	
295,01	-498	
295,015	-505	
295,02	-478	
295,025	-465	
295,03	-461	
295,035	-451	
295,04	-439	
295,045	-428	
295,05	-443	
295,055	-421	
295,06	-399	
295,065	-394	
295,07	-384	
295,075	-380	
295,08	-368	
295,085	-369	
295,09	-359	
295,095	-369	
295,1	-356	
295,105	-347	
295,11	-355	
295,115	-352	
295,12	-341	
295,125	-331	
295,13	-326	
295,135	-320	
295,14	-313	
295,145	-272	
295,15	-266	
295,155	-241	
295,16	-235	
295,165	-209	
295,17	-221	
295,175	-218	
295,18	-229	
295,185	-209	
295,19	-218	
295,195	-205	
295,2	-182	
295,205	-166	
295,21	-152	
295,215	-136	
295,22	-119	
295,225	-123	
295,23	-136	
295,235	-126	
295,24	-128	
295,245	-110	
295,25	-75	
295,255	-50	
295,26	-28	
295,265	-15	
295,27	-11	
295,275	-18	
295,28	-36	
295,285	-20	
295,29	-1	
295,295	10	
295,3	15	
295,305	55	
295,31	67	
295,315	68	
295,32	85	
295,325	100	
295,33	95	
295,335	99	
295,34	107	
295,345	131	
295,35	144	
295,355	162	
295,36	189	
295,365	193	
295,37	199	
295,375	192	
295,38	192	
295,385	204	
295,39	206	
295,395	224	
295,4	252	
295,405	257	
295,41	267	
295,415	267	
295,42	267	
295,425	262	
295,43	281	
295,435	291	
295,44	306	
295,445	325	
295,45	337	
295,455	338	
295,46	343	
295,465	344	
295,47	354	
295,475	359	
295,48	364	
295,485	367	
295,49	374	
295,495	368	
295,5	368	
295,505	365	
295,51	354	
295,515	355	
295,52	374	
295,525	384	
295,53	387	
295,535	402	
295,54	400	
295,545	384	
295,55	387	
295,555	390	
295,56	397	
295,565	402	
295,57	410	
295,575	409	
295,58	413	
295,585	410	
295,59	398	
295,595	402	
295,6	410	
295,605	396	
295,61	380	
295,615	407	
295,62	389	
295,625	382	
295,63	408	
295,635	393	
295,64	401	
295,645	398	
295,65	395	
295,655	383	
295,66	388	
295,665	379	
295,67	373	
295,675	384	
295,68	369	
295,685	362	
295,69	343	
295,695	346	
295,7	314	
295,705	308	
295,71	320	
295,715	318	
295,72	327	
295,725	312	
295,73	319	
295,735	300	
295,74	280	
295,745	250	
295,75	253	
295,755	240	
295,76	249	
295,765	237	
295,77	234	
295,775	234	
295,78	238	
295,785	221	
295,79	215	
295,795	225	
295,8	214	
295,805	206	
295,81	199	
295,815	192	
295,82	162	
295,825	138	
295,83	133	
295,835	130	
295,84	106	
295,845	128	
295,85	125	
295,855	115	
295,86	109	
295,865	99	
295,87	64	
295,875	54	
295,88	44	
295,885	37	
295,89	35	
295,895	23	
295,9	4	
295,905	7	
295,91	-9	
295,915	-26	
295,92	-33	
295,925	-35	
295,93	-40	
295,935	-50	
295,94	-53	
295,945	-69	
295,95	-95	
295,955	-105	
295,96	-130	
295,965	-114	
295,97	-135	
295,975	-135	
295,98	-138	
295,985	-134	
295,99	-145	
295,995	-145	
296,0	-153	
296,005	-158	
296,01	-174	
296,015	-183	
296,02	-196	
296,025	-206	
296,03	-210	
296,035	-227	
296,04	-220	
296,045	-238	
296,05	-240	
296,055	-256	
296,06	-255	
296,065	-262	
296,07	-260	
296,075	-244	
296,08	-253	
296,085	-270	
296,09	-278	
296,095	-290	
296,1	-306	
296,105	-312	
296,11	-307	
296,115	-304	
296,12	-293	
296,125	-296	
296,13	-279	
296,135	-291	
296,14	-295	
296,145	-319	
296,15	-327	
296,155	-339	
296,16	-333	
296,165	-345	
296,17	-339	
296,175	-336	
296,18	-345	
296,185	-336	
296,19	-341	
296,195	-327	
296,2	-319	
296,205	-332	
296,21	-321	
296,215	-328	
296,22	-328	
296,225	-345	
296,23	-356	
296,235	-357	
296,24	-344	
296,245	-335	
296,25	-323	
296,255	-308	
296,26	-287	
296,265	-292	
296,27	-270	
296,275	-249	
296,28	-236	
296,285	-248	
296,29	-255	
296,295	-258	
296,3	-275	
296,305	-279	
296,31	-276	
296,315	-255	
296,32	-271	
296,325	-261	
296,33	-244	
296,335	-240	
296,34	-250	
296,345	-239	
296,35	-230	
296,355	-238	
296,36	-221	
296,365	-213	
296,37	-215	
296,375	-208	
296,38	-196	
296,385	-190	
296,39	-179	
296,395	-179	
296,4	-175	
296,405	-162	
296,41	-144	
296,415	-134	
296,42	-130	
296,425	-109	
296,43	-98	
296,435	-111	
296,44	-98	
296,445	-100	
296,45	-93	
296,455	-105	
296,46	-92	
296,465	-80	
296,47	-77	
296,475	-71	
296,48	-67	
296,485	-61	
296,49	-81	
296,495	-76	
296,5	-64	
296,505	-36	
296,51	-26	
296,515	17	
296,52	44	
296,525	32	
296,53	26	
296,535	33	
296,54	8	
296,545	0	
296,55	16	
296,555	40	
296,56	61	
296,565	81	
296,57	94	
296,575	111	
296,58	105	
296,585	93	
296,59	81	
296,595	108	
296,6	125	
296,605	151	
296,61	166	
296,615	170	
296,62	173	
296,625	153	
296,63	122	
296,635	134	
296,64	142	
296,645	154	
296,65	185	
296,655	215	
296,66	227	
296,665	233	
296,67	227	
296,675	220	
296,68	212	
296,685	205	
296,69	207	
296,695	221	
296,7	230	
296,705	237	
296,71	245	
296,715	239	
296,72	227	
296,725	212	
296,73	212	
296,735	212	
296,74	224	
296,745	242	
296,75	271	
296,755	284	
296,76	259	
296,765	250	
296,77	236	
296,775	231	
296,78	228	
296,785	246	
296,79	284	
296,795	299	
296,8	311	
296,805	310	
296,81	292	
296,815	275	
296,82	250	
296,825	233	
296,83	242	
296,835	261	
296,84	275	
296,845	275	
296,85	269	
296,855	268	
296,86	246	
296,865	252	
296,87	238	
296,875	242	
296,88	223	
296,885	232	
296,89	233	
296,895	255	
296,9	270	
296,905	268	
296,91	252	
296,915	243	
296,92	224	
296,925	220	
296,93	240	
296,935	268	
296,94	263	
296,945	265	
296,95	254	
296,955	230	
296,96	205	
296,965	172	
296,97	162	
296,975	167	
296,98	168	
296,985	183	
296,99	203	
296,995	221	
297,0	203	
297,005	172	
297,01	148	
297,015	110	
297,02	91	
297,025	83	
297,03	101	
297,035	119	
297,04	129	
297,045	136	
297,05	129	
297,055	103	
297,06	80	
297,065	50	
297,07	58	
297,075	46	
297,08	58	
297,085	70	
297,09	80	
297,095	77	
297,1	90	
297,105	73	
297,11	57	
297,115	45	
297,12	36	
297,125	14	
297,13	25	
297,135	37	
297,14	31	
297,145	23	
297,15	13	
297,155	13	
297,16	9	
297,165	-18	
297,17	-25	
297,175	-26	
297,18	-45	
297,185	-65	
297,19	-51	
297,195	-68	
297,2	-67	
297,205	-90	
297,21	-107	
297,215	-115	
297,22	-107	
297,225	-104	
297,23	-91	
297,235	-71	
297,24	-80	
297,245	-105	
297,25	-124	
297,255	-141	
297,26	-130	
297,265	-131	
297,27	-136	
297,275	-129	
297,28	-128	
297,285	-138	
297,29	-156	
297,295	-144	
297,3	-158	
297,305	-182	
297,31	-176	
297,315	-161	
297,32	-181	
297,325	-147	
297,33	-152	
297,335	-172	
297,34	-170	
297,345	-174	
297,35	-217	
297,355	-204	
297,36	-200	
297,365	-193	
297,37	-194	
297,375	-168	
297,38	-184	
297,385	-191	
297,39	-200	
297,395	-224	
297,4	-231	
297,405	-201	
297,41	-173	
297,415	-173	
297,42	-164	
297,425	-171	
297,43	-197	
297,435	-236	
297,44	-246	
297,445	-243	
297,45	-239	
297,455	-203	
297,46	-183	
297,465	-161	
297,47	-162	
297,475	-161	
297,48	-177	
297,485	-190	
297,49	-198	
297,495	-199	
297,5	-186	
297,505	-176	
297,51	-165	
297,515	-151	
297,52	-148	
297,525	-167	
297,53	-195	
297,535	-221	
297,54	-234	
297,545	-210	
297,55	-195	
297,555	-156	
297,56	-139	
297,565	-118	
297,57	-148	
297,575	-162	
297,58	-171	
297,585	-178	
297,59	-185	
297,595	-164	
297,6	-127	
297,605	-110	
297,61	-88	
297,615	-77	
297,62	-90	
297,625	-92	
297,63	-113	
297,635	-102	
297,64	-102	
297,645	-86	
297,65	-58	
297,655	-55	
297,66	-48	
297,665	-63	
297,67	-72	
297,675	-96	
297,68	-113	
297,685	-105	
297,69	-89	
297,695	-78	
297,7	-63	
297,705	-50	
297,71	-52	
297,715	-65	
297,72	-76	
297,725	-79	
297,73	-69	
297,735	-59	
297,74	-42	
297,745	-11	
297,75	3	
297,755	-1	
297,76	9	
297,765	0	
297,77	-21	
297,775	-11	
297,78	-1	
297,785	2	
297,79	21	
297,795	37	
297,8	29	
297,805	17	
297,81	7	
297,815	5	
297,82	10	
297,825	28	
297,83	55	
297,835	76	
297,84	86	
297,845	99	
297,85	88	
297,855	58	
297,86	51	
297,865	46	
297,87	51	
297,875	51	
297,88	73	
297,885	100	
297,89	91	
297,895	106	
297,9	108	
297,905	82	
297,91	80	
297,915	92	
297,92	82	
297,925	77	
297,93	87	
297,935	90	
297,94	76	
297,945	76	
297,95	59	
297,955	63	
297,96	72	
297,965	76	
297,97	78	
297,975	95	
297,98	105	
297,985	110	
297,99	124	
297,995	130	
298,0	116	
298,005	118	
298,01	103	
298,015	83	
298,02	84	
298,025	112	
298,03	103	
298,035	114	
298,04	142	
298,045	132	
298,05	134	
298,055	135	
298,06	122	
298,065	108	
298,07	100	
298,075	110	
298,08	104	
298,085	108	
298,09	129	
298,095	113	
298,1	111	
298,105	94	
298,11	98	
298,115	75	
298,12	103	
298,125	107	
298,13	124	
298,135	114	
298,14	107	
298,145	90	
298,15	75	
298,155	69	
298,16	73	
298,165	75	
298,17	85	
298,175	95	
298,18	100	
298,185	105	
298,19	106	
298,195	89	
298,2	72	
298,205	77	
298,21	69	
298,215	64	
298,22	73	
298,225	78	
298,23	78	
298,235	70	
298,24	47	
298,245	55	
298,25	38	
298,255	44	
298,26	53	
298,265	76	
298,27	72	
298,275	88	
298,28	77	
298,285	55	
298,29	45	
298,295	11	
298,3	3	
298,305	19	
298,31	32	
298,315	54	
298,32	76	
298,325	70	
298,33	65	
298,335	46	
298,34	20	
298,345	13	
298,35	-16	
298,355	-11	
298,36	-4	
298,365	28	
298,37	39	
298,375	43	
298,38	28	
298,385	9	
298,39	2	
298,395	-20	
298,4	-20	
298,405	2	
298,41	2	
298,415	-12	
298,42	-29	
298,425	-21	
298,43	-50	
298,435	-46	
298,44	-36	
298,445	-17	
298,45	-20	
298,455	-18	
298,46	-23	
298,465	-42	
298,47	-44	
298,475	-31	
298,48	-39	
298,485	-32	
298,49	-28	
298,495	-21	
298,5	-18	
298,505	-37	
298,51	-54	
298,515	-67	
298,52	-76	
298,525	-73	
298,53	-51	
298,535	-37	
298,54	-16	
298,545	-8	
298,55	-31	
298,555	-48	
298,56	-57	
298,565	-66	
298,57	-61	
298,575	-57	
298,58	-34	
298,585	-18	
298,59	-14	
298,595	-5	
298,6	-8	
298,605	-19	
298,61	-37	
298,615	-47	
298,62	-52	
298,625	-50	
298,63	-40	
298,635	-18	
298,64	-9	
298,645	-6	
298,65	-21	
298,655	-28	
298,66	-39	
298,665	-54	
298,67	-53	
298,675	-45	
298,68	-34	
298,685	-25	
298,69	-21	
298,695	-21	
298,7	-31	
298,705	-42	
298,71	-50	
298,715	-51	
298,72	-54	
298,725	-45	
298,73	-35	
298,735	-37	
298,74	-36	
298,745	-37	
298,75	-33	
298,755	-29	
298,76	-18	
298,765	2	
298,77	4	
298,775	-15	
298,78	-16	
298,785	-14	
298,79	-14	
298,795	-28	
298,8	3	
298,805	-7	
298,81	-5	
298,815	-10	
298,82	17	
298,825	7	
298,83	3	
298,835	-16	
298,84	-15	
298,845	-35	
298,85	-41	
298,855	-27	
298,86	-20	
298,865	0	
298,87	16	
298,875	25	
298,88	36	
298,885	9	
298,89	2	
298,895	4	
298,9	-18	
298,905	-33	
298,91	-16	
298,915	-1	
298,92	-1	
298,925	2	
298,93	12	
298,935	-21	
298,94	-33	
298,945	-46	
298,95	-54	
298,955	-36	
298,96	-20	
298,965	-22	
298,97	-15	
298,975	-22	
298,98	-13	
298,985	-26	
298,99	-29	
298,995	-24	
299,0	-29	
299,005	-43	
299,01	-18	
299,015	-1	
299,02	13	
299,025	32	
299,03	19	
299,035	10	
299,04	4	
299,045	-7	
299,05	-4	
299,055	-18	
299,06	-12	
299,065	-32	
299,07	-16	
299,075	-9	
299,08	6	
299,085	-9	
299,09	-10	
299,095	1	
299,1	-29	
299,105	-31	
299,11	-31	
299,115	-53	
299,12	-49	
299,125	-33	
299,13	-35	
299,135	-41	
299,14	-26	
299,145	-18	
299,15	-25	
299,155	-21	
299,16	-20	
299,165	-13	
299,17	-21	
299,175	-32	
299,18	-30	
299,185	-45	
299,19	-49	
299,195	-45	
299,2	-33	
299,205	-25	
299,21	-31	
299,215	-40	
299,22	-41	
299,225	-55	
299,23	-61	
299,235	-55	
299,24	-50	
299,245	-53	
299,25	-51	
299,255	-44	
299,26	-42	
299,265	-11	
299,27	-25	
299,275	-32	
299,28	-58	
299,285	-55	
299,29	-64	
299,295	-45	
299,3	-25	
299,305	-10	
299,31	-24	
299,315	-23	
299,32	-23	
299,325	-33	
299,33	-49	
299,335	-49	
299,34	-55	
299,345	-55	
299,35	-34	
299,355	-18	
299,36	-9	
299,365	-16	
299,37	-24	
299,375	-48	
299,38	-60	
299,385	-56	
299,39	-60	
299,395	-39	
299,4	-29	
299,405	-14	
299,41	-28	
299,415	-28	
299,42	-38	
299,425	-48	
299,43	-27	
299,435	-5	
299,44	-8	
299,445	4	
299,45	5	
299,455	-24	
299,46	-50	
299,465	-67	
299,47	-79	
299,475	-83	
299,48	-68	
299,485	-47	
299,49	-52	
299,495	-31	
299,5	-34	
299,505	-59	
299,51	-71	
299,515	-62	
299,52	-68	
299,525	-48	
299,53	-16	
299,535	-14	
299,54	6	
299,545	10	
299,55	3	
299,555	-18	
299,56	-32	
299,565	-35	
299,57	-25	
299,575	-33	
299,58	-28	
299,585	2	
299,59	-13	
299,595	-7	
299,6	3	
299,605	8	
299,61	5	
299,615	16	
299,62	22	
299,625	27	
299,63	26	
299,635	34	
299,64	37	
299,645	30	
299,65	34	
299,655	37	
299,66	33	
299,665	57	
299,67	61	
299,675	64	
299,68	74	
299,685	59	
299,69	59	
299,695	49	
299,7	49	
299,705	59	
299,71	67	
299,715	57	
299,72	58	
299,725	67	
299,73	58	
299,735	48	
299,74	47	
299,745	52	
299,75	61	
299,755	66	
299,76	93	
299,765	88	
