t, ñ	wz	
33,485	-5199	
33,49	-5227	
33,495	-5261	
33,5	-5300	
33,505	-5305	
33,51	-5283	
33,515	-5243	
33,52	-5194	
33,525	-5143	
33,53	-5114	
33,535	-5098	
33,54	-5086	
33,545	-5064	
33,55	-5045	
33,555	-5013	
33,56	-4954	
33,565	-4879	
33,57	-4809	
33,575	-4741	
33,58	-4669	
33,585	-4579	
33,59	-4545	
33,595	-4472	
33,6	-4406	
33,605	-4345	
33,61	-4290	
33,615	-4200	
33,62	-4100	
33,625	-4015	
33,63	-3910	
33,635	-3815	
33,64	-3720	
33,645	-3629	
33,65	-3546	
33,655	-3452	
33,66	-3337	
33,665	-3160	
33,67	-3055	
33,675	-2945	
33,68	-2863	
33,685	-2747	
33,69	-2627	
33,695	-2506	
33,7	-2388	
33,705	-2255	
33,71	-2123	
33,715	-2011	
33,72	-1897	
33,725	-1783	
33,73	-1650	
33,735	-1544	
33,74	-1400	
33,745	-1178	
33,75	-1022	
33,755	-880	
33,76	-720	
33,765	-591	
33,77	-466	
33,775	-361	
33,78	-247	
33,785	-123	
33,79	2	
33,795	148	
33,8	299	
33,805	432	
33,81	554	
33,815	667	
33,82	763	
33,825	890	
33,83	1095	
33,835	1242	
33,84	1394	
33,845	1560	
33,85	1689	
33,855	1817	
33,86	1952	
33,865	2063	
33,87	2166	
33,875	2277	
33,88	2386	
33,885	2514	
33,89	2645	
33,895	2774	
33,9	2908	
33,905	3029	
33,91	3200	
33,915	3283	
33,92	3389	
33,925	3487	
33,93	3589	
33,935	3691	
33,94	3817	
33,945	3920	
33,95	4016	
33,955	4095	
33,96	4180	
33,965	4238	
33,97	4291	
33,975	4361	
33,98	4456	
33,985	4547	
33,99	4676	
33,995	4760	
34,0	4832	
34,005	4856	
34,01	4904	
34,015	4958	
34,02	5010	
34,025	5044	
34,03	5106	
34,035	5155	
34,04	5171	
34,045	5202	
34,05	5213	
34,055	5229	
34,06	5257	
34,065	5277	
34,07	5324	
34,075	5365	
34,08	5384	
34,085	5387	
34,09	5399	
34,095	5390	
34,1	5360	
34,105	5333	
34,11	5320	
34,115	5303	
34,12	5281	
34,125	5273	
34,13	5252	
34,135	5229	
34,14	5192	
34,145	5148	
34,15	5061	
34,155	4999	
34,16	4961	
34,165	4903	
34,17	4870	
34,175	4842	
34,18	4818	
34,185	4731	
34,19	4674	
34,195	4598	
34,2	4509	
34,205	4403	
34,21	4339	
34,215	4255	
34,22	4163	
34,225	4098	
34,23	3971	
34,235	3887	
34,24	3769	
34,245	3671	
34,25	3551	
34,255	3459	
34,26	3330	
34,265	3237	
34,27	3130	
34,275	3007	
34,28	2891	
34,285	2788	
34,29	2677	
34,295	2563	
34,3	2456	
34,305	2353	
34,31	2246	
34,315	2029	
34,32	1908	
34,325	1761	
34,33	1604	
34,335	1464	
34,34	1342	
34,345	1213	
34,35	1063	
34,355	948	
34,36	824	
34,365	686	
34,37	558	
34,375	424	
34,38	264	
34,385	129	
34,39	-32	
34,395	-217	
34,4	-331	
34,405	-439	
34,41	-554	
34,415	-690	
34,42	-820	
34,425	-988	
34,43	-1143	
34,435	-1321	
34,44	-1452	
34,445	-1601	
34,45	-1713	
34,455	-1834	
34,46	-1936	
34,465	-2062	
34,47	-2174	
34,475	-2371	
34,48	-2521	
34,485	-2642	
34,49	-2769	
34,495	-2865	
34,5	-3009	
34,505	-3081	
34,51	-3198	
34,515	-3292	
34,52	-3411	
34,525	-3503	
34,53	-3627	
34,535	-3728	
34,54	-3841	
34,545	-3925	
34,55	-4002	
34,555	-4139	
34,56	-4206	
34,565	-4313	
34,57	-4405	
34,575	-4501	
34,58	-4577	
34,585	-4674	
34,59	-4728	
34,595	-4795	
34,6	-4844	
34,605	-4903	
34,61	-4953	
34,615	-4985	
34,62	-5037	
34,625	-5074	
34,63	-5129	
34,635	-5184	
34,64	-5232	
34,645	-5255	
34,65	-5289	
34,655	-5312	
34,66	-5321	
34,665	-5359	
34,67	-5378	
34,675	-5402	
34,68	-5429	
34,685	-5449	
34,69	-5426	
34,695	-5418	
34,7	-5405	
34,705	-5404	
34,71	-5366	
34,715	-5371	
34,72	-5366	
34,725	-5313	
34,73	-5271	
34,735	-5243	
34,74	-5186	
34,745	-5113	
34,75	-5095	
34,755	-5046	
34,76	-5028	
34,765	-5005	
34,77	-4996	
34,775	-4929	
34,78	-4877	
34,785	-4777	
34,79	-4686	
34,795	-4576	
34,8	-4475	
34,805	-4410	
34,81	-4348	
34,815	-4293	
34,82	-4209	
34,825	-4135	
34,83	-4017	
34,835	-3907	
34,84	-3797	
34,845	-3690	
34,85	-3578	
34,855	-3493	
34,86	-3406	
34,865	-3333	
34,87	-3230	
34,875	-3110	
34,88	-2930	
34,885	-2777	
34,89	-2644	
34,895	-2528	
34,9	-2426	
34,905	-2317	
34,91	-2217	
34,915	-2081	
34,92	-1954	
34,925	-1809	
34,93	-1661	
34,935	-1513	
34,94	-1371	
34,945	-1245	
34,95	-1090	
34,955	-971	
34,96	-775	
34,965	-647	
34,97	-514	
34,975	-386	
34,98	-234	
34,985	-107	
34,99	22	
34,995	160	
35,0	269	
35,005	412	
35,01	534	
35,015	692	
35,02	825	
35,025	1005	
35,03	1123	
35,035	1275	
35,04	1462	
35,045	1572	
35,05	1701	
35,055	1832	
35,06	1947	
35,065	2098	
35,07	2263	
35,075	2392	
35,08	2513	
35,085	2635	
35,09	2742	
35,095	2812	
35,1	2911	
35,105	3014	
35,11	3155	
35,115	3264	
35,12	3456	
35,125	3581	
35,13	3671	
35,135	3762	
35,14	3837	
35,145	3931	
35,15	4023	
35,155	4125	
35,16	4221	
35,165	4333	
35,17	4416	
35,175	4504	
35,18	4565	
35,185	4640	
35,19	4676	
35,195	4724	
35,2	4790	
35,205	4852	
35,21	4927	
35,215	4997	
35,22	5069	
35,225	5132	
35,23	5170	
35,235	5199	
35,24	5228	
35,245	5247	
35,25	5275	
35,255	5309	
35,26	5342	
35,265	5379	
35,27	5409	
35,275	5424	
35,28	5417	
35,285	5390	
35,29	5378	
35,295	5360	
35,3	5392	
35,305	5386	
35,31	5398	
35,315	5376	
35,32	5354	
35,325	5307	
35,33	5285	
35,335	5245	
35,34	5227	
35,345	5195	
35,35	5181	
35,355	5147	
35,36	5119	
35,365	5025	
35,37	4961	
35,375	4860	
35,38	4784	
35,385	4714	
35,39	4647	
35,395	4574	
35,4	4518	
35,405	4449	
35,41	4355	
35,415	4262	
35,42	4168	
35,425	4086	
35,43	3979	
35,435	3900	
35,44	3834	
35,445	3713	
35,45	3643	
35,455	3534	
35,46	3414	
35,465	3291	
35,47	3158	
35,475	3027	
35,48	2895	
35,485	2805	
35,49	2680	
35,495	2587	
35,5	2479	
35,505	2357	
35,51	2224	
35,515	2093	
35,52	1927	
35,525	1737	
35,53	1606	
35,535	1479	
35,54	1376	
35,545	1246	
35,55	1123	
35,555	972	
35,56	842	
35,565	680	
35,57	574	
35,575	415	
35,58	294	
35,585	144	
35,59	32	
35,595	-100	
35,6	-234	
35,605	-430	
35,61	-575	
35,615	-707	
35,62	-869	
35,625	-1003	
35,63	-1155	
35,635	-1294	
35,64	-1457	
35,645	-1577	
35,65	-1713	
35,655	-1833	
35,66	-1951	
35,665	-2059	
35,67	-2172	
35,675	-2303	
35,68	-2416	
35,685	-2625	
35,69	-2739	
35,695	-2872	
35,7	-2987	
35,705	-3120	
35,71	-3203	
35,715	-3314	
35,72	-3422	
35,725	-3517	
35,73	-3603	
35,735	-3711	
35,74	-3828	
35,745	-3912	
35,75	-4018	
35,755	-4120	
35,76	-4230	
35,765	-4293	
35,77	-4421	
35,775	-4466	
35,78	-4540	
35,785	-4573	
35,79	-4648	
35,795	-4726	
35,8	-4810	
35,805	-4879	
35,81	-4933	
35,815	-5016	
35,82	-5039	
35,825	-5060	
35,83	-5093	
35,835	-5148	
35,84	-5152	
35,845	-5198	
35,85	-5279	
35,855	-5313	
35,86	-5351	
35,865	-5366	
35,87	-5393	
35,875	-5373	
35,88	-5355	
35,885	-5321	
35,89	-5346	
35,895	-5339	
35,9	-5330	
35,905	-5348	
35,91	-5357	
35,915	-5342	
35,92	-5327	
35,925	-5311	
35,93	-5278	
35,935	-5245	
35,94	-5197	
35,945	-5162	
35,95	-5134	
35,955	-5074	
35,96	-5022	
35,965	-4978	
35,97	-4915	
35,975	-4841	
35,98	-4766	
35,985	-4711	
35,99	-4663	
35,995	-4589	
36,0	-4508	
36,005	-4439	
36,01	-4310	
36,015	-4195	
36,02	-4098	
36,025	-4043	
36,03	-3958	
36,035	-3863	
36,04	-3795	
36,045	-3700	
36,05	-3577	
36,055	-3466	
36,06	-3362	
36,065	-3254	
36,07	-3148	
36,075	-3057	
36,08	-2960	
36,085	-2870	
36,09	-2674	
36,095	-2548	
36,1	-2398	
36,105	-2253	
36,11	-2123	
36,115	-1984	
36,12	-1861	
36,125	-1749	
36,13	-1638	
36,135	-1516	
36,14	-1405	
36,145	-1295	
36,15	-1150	
36,155	-983	
36,16	-842	
36,165	-694	
36,17	-481	
36,175	-372	
36,18	-242	
36,185	-122	
36,19	21	
36,195	135	
36,2	297	
36,205	414	
36,21	551	
36,215	681	
36,22	832	
36,225	948	
36,23	1083	
36,235	1219	
36,24	1352	
36,245	1481	
36,25	1604	
36,255	1795	
36,26	1910	
36,265	2026	
36,27	2156	
36,275	2282	
36,28	2401	
36,285	2532	
36,29	2656	
36,295	2784	
36,3	2909	
36,305	3008	
36,31	3119	
36,315	3223	
36,32	3317	
36,325	3416	
36,33	3539	
36,335	3692	
36,34	3789	
36,345	3899	
36,35	3955	
36,355	4026	
36,36	4118	
36,365	4198	
36,37	4277	
36,375	4397	
36,38	4474	
36,385	4570	
36,39	4636	
36,395	4694	
36,4	4713	
36,405	4758	
36,41	4799	
36,415	4897	
36,42	4959	
36,425	5036	
36,43	5095	
36,435	5126	
36,44	5140	
36,445	5156	
36,45	5165	
36,455	5173	
36,46	5191	
36,465	5206	
36,47	5246	
36,475	5265	
36,48	5299	
36,485	5296	
36,49	5292	
36,495	5289	
36,5	5277	
36,505	5251	
36,51	5252	
36,515	5252	
36,52	5230	
36,525	5210	
36,53	5192	
36,535	5171	
36,54	5127	
36,545	5073	
36,55	5016	
36,555	4981	
36,56	4925	
36,565	4904	
36,57	4876	
36,575	4805	
36,58	4723	
36,585	4662	
36,59	4568	
36,595	4488	
36,6	4413	
36,605	4351	
36,61	4278	
36,615	4214	
36,62	4123	
36,625	4024	
36,63	3926	
36,635	3823	
36,64	3714	
36,645	3623	
36,65	3549	
36,655	3423	
36,66	3324	
36,665	3235	
36,67	3103	
36,675	3007	
36,68	2855	
36,685	2738	
36,69	2596	
36,695	2493	
36,7	2368	
36,705	2254	
36,71	2159	
36,715	2035	
36,72	1905	
36,725	1763	
36,73	1624	
36,735	1483	
36,74	1292	
36,745	1185	
36,75	1065	
36,755	954	
36,76	826	
36,765	703	
36,77	569	
36,775	458	
36,78	311	
36,785	178	
36,79	13	
36,795	-113	
36,8	-270	
36,805	-397	
36,81	-531	
36,815	-629	
36,82	-842	
36,825	-1007	
36,83	-1119	
36,835	-1285	
36,84	-1416	
36,845	-1550	
36,85	-1657	
36,855	-1762	
36,86	-1861	
36,865	-1967	
36,87	-2075	
36,875	-2221	
36,88	-2361	
36,885	-2505	
36,89	-2647	
36,895	-2763	
36,9	-2914	
36,905	-2997	
36,91	-3081	
36,915	-3160	
36,92	-3268	
36,925	-3375	
36,93	-3497	
36,935	-3623	
36,94	-3715	
36,945	-3815	
36,95	-3893	
36,955	-3971	
36,96	-4039	
36,965	-4121	
36,97	-4197	
36,975	-4282	
36,98	-4400	
36,985	-4470	
36,99	-4530	
36,995	-4593	
37,0	-4627	
37,005	-4672	
37,01	-4717	
37,015	-4796	
37,02	-4842	
37,025	-4899	
37,03	-4959	
37,035	-4990	
37,04	-5000	
37,045	-5019	
37,05	-5040	
37,055	-5035	
37,06	-5071	
37,065	-5129	
37,07	-5128	
37,075	-5176	
37,08	-5184	
37,085	-5192	
37,09	-5149	
37,095	-5109	
37,1	-5061	
37,105	-5074	
37,11	-5057	
37,115	-5083	
37,12	-5099	
37,125	-5107	
37,13	-5096	
37,135	-5054	
37,14	-4965	
37,145	-4900	
37,15	-4848	
37,155	-4801	
37,16	-4790	
37,165	-4771	
37,17	-4757	
37,175	-4707	
37,18	-4627	
37,185	-4537	
37,19	-4437	
37,195	-4328	
37,2	-4259	
37,205	-4213	
37,21	-4147	
37,215	-4117	
37,22	-4050	
37,225	-3918	
37,23	-3804	
37,235	-3695	
37,24	-3577	
37,245	-3462	
37,25	-3369	
37,255	-3270	
37,26	-3189	
37,265	-3109	
37,27	-3030	
37,275	-2916	
37,28	-2804	
37,285	-2673	
37,29	-2558	
37,295	-2440	
37,3	-2322	
37,305	-2193	
37,31	-2060	
37,315	-1933	
37,32	-1828	
37,325	-1682	
37,33	-1536	
37,335	-1419	
37,34	-1289	
37,345	-1174	
37,35	-1079	
37,355	-963	
37,36	-831	
37,365	-691	
37,37	-537	
37,375	-358	
37,38	-204	
37,385	3	
37,39	101	
37,395	216	
37,4	305	
37,405	416	
37,41	536	
37,415	679	
37,42	831	
37,425	1003	
37,43	1150	
37,435	1286	
37,44	1417	
37,445	1515	
37,45	1600	
37,455	1705	
37,46	1829	
37,465	2017	
37,47	2173	
37,475	2317	
37,48	2433	
37,485	2535	
37,49	2602	
37,495	2675	
37,5	2758	
37,505	2853	
37,51	2971	
37,515	3104	
37,52	3232	
37,525	3354	
37,53	3454	
37,535	3545	
37,54	3611	
37,545	3693	
37,55	3748	
37,555	3832	
37,56	3915	
37,565	4028	
37,57	4138	
37,575	4244	
37,58	4306	
37,585	4365	
37,59	4406	
37,595	4438	
37,6	4449	
37,605	4518	
37,61	4577	
37,615	4644	
37,62	4709	
37,625	4784	
37,63	4830	
37,635	4839	
37,64	4836	
37,645	4860	
37,65	4893	
37,655	4925	
37,66	4955	
37,665	5005	
37,67	5024	
37,675	5043	
37,68	5040	
37,685	5029	
37,69	5012	
37,695	4983	
37,7	4967	
37,705	4973	
37,71	4982	
37,715	4983	
37,72	4961	
37,725	4923	
37,73	4862	
37,735	4808	
37,74	4760	
37,745	4721	
37,75	4704	
37,755	4702	
37,76	4654	
37,765	4620	
37,77	4571	
37,775	4495	
37,78	4380	
37,785	4302	
37,79	4208	
37,795	4147	
37,8	4105	
37,805	4066	
37,81	4011	
37,815	3924	
37,82	3817	
37,825	3715	
37,83	3604	
37,835	3502	
37,84	3407	
37,845	3317	
37,85	3266	
37,855	3181	
37,86	3104	
37,865	2984	
37,87	2807	
37,875	2693	
37,88	2530	
37,885	2442	
37,89	2334	
37,895	2280	
37,9	2163	
37,905	2090	
37,91	1971	
37,915	1849	
37,92	1690	
37,925	1558	
37,93	1409	
37,935	1287	
37,94	1175	
37,945	1070	
37,95	922	
37,955	793	
37,96	677	
37,965	520	
37,97	387	
37,975	245	
37,98	117	
37,985	-12	
37,99	-115	
37,995	-245	
38,0	-373	
38,005	-473	
38,01	-609	
38,015	-748	
38,02	-874	
38,025	-999	
38,03	-1213	
38,035	-1323	
38,04	-1428	
38,045	-1535	
38,05	-1650	
38,055	-1751	
38,06	-1860	
38,065	-2005	
38,07	-2113	
38,075	-2225	
38,08	-2326	
38,085	-2441	
38,09	-2539	
38,095	-2651	
38,1	-2741	
38,105	-2846	
38,11	-3001	
38,115	-3082	
38,12	-3195	
38,125	-3288	
38,13	-3391	
38,135	-3460	
38,14	-3560	
38,145	-3612	
38,15	-3695	
38,155	-3771	
38,16	-3879	
38,165	-3955	
38,17	-4033	
38,175	-4102	
38,18	-4172	
38,185	-4209	
38,19	-4255	
38,195	-4351	
38,2	-4397	
38,205	-4463	
38,21	-4514	
38,215	-4577	
38,22	-4611	
38,225	-4640	
38,23	-4658	
38,235	-4674	
38,24	-4685	
38,245	-4711	
38,25	-4743	
38,255	-4774	
38,26	-4798	
38,265	-4818	
38,27	-4838	
38,275	-4813	
38,28	-4804	
38,285	-4783	
38,29	-4783	
38,295	-4768	
38,3	-4773	
38,305	-4769	
38,31	-4778	
38,315	-4766	
38,32	-4755	
38,325	-4714	
38,33	-4674	
38,335	-4621	
38,34	-4580	
38,345	-4548	
38,35	-4523	
38,355	-4509	
38,36	-4442	
38,365	-4392	
38,37	-4316	
38,375	-4259	
38,38	-4167	
38,385	-4115	
38,39	-4054	
38,395	-4006	
38,4	-3942	
38,405	-3882	
38,41	-3801	
38,415	-3735	
38,42	-3621	
38,425	-3513	
38,43	-3429	
38,435	-3283	
38,44	-3184	
38,445	-3119	
38,45	-3036	
38,455	-2937	
38,46	-2834	
38,465	-2744	
38,47	-2633	
38,475	-2520	
38,48	-2417	
38,485	-2335	
38,49	-2228	
38,495	-2126	
38,5	-2014	
38,505	-1908	
38,51	-1783	
38,515	-1594	
38,52	-1471	
38,525	-1338	
38,53	-1232	
38,535	-1134	
38,54	-1040	
38,545	-920	
38,55	-812	
38,555	-658	
38,56	-519	
38,565	-360	
38,57	-223	
38,575	-97	
38,58	-16	
38,585	86	
38,59	184	
38,595	324	
38,6	470	
38,605	601	
38,61	735	
38,615	874	
38,62	1015	
38,625	1124	
38,63	1231	
38,635	1322	
38,64	1406	
38,645	1498	
38,65	1632	
38,655	1748	
38,66	1893	
38,665	2032	
38,67	2146	
38,675	2247	
38,68	2372	
38,685	2479	
38,69	2548	
38,695	2661	
38,7	2748	
38,705	2832	
38,71	2936	
38,715	3024	
38,72	3117	
38,725	3191	
38,73	3284	
38,735	3359	
38,74	3462	
38,745	3543	
38,75	3632	
38,755	3685	
38,76	3783	
38,765	3826	
38,77	3901	
38,775	3960	
38,78	4024	
38,785	4096	
38,79	4151	
38,795	4216	
38,8	4280	
38,805	4335	
38,81	4368	
38,815	4401	
38,82	4423	
38,825	4440	
38,83	4459	
38,835	4499	
38,84	4566	
38,845	4604	
38,85	4625	
38,855	4640	
38,86	4640	
38,865	4618	
38,87	4614	
38,875	4610	
38,88	4614	
38,885	4611	
38,89	4627	
38,895	4634	
38,9	4630	
38,905	4608	
38,91	4590	
38,915	4542	
38,92	4467	
38,925	4446	
38,93	4418	
38,935	4407	
38,94	4389	
38,945	4356	
38,95	4322	
38,955	4270	
38,96	4199	
38,965	4147	
38,97	4080	
38,975	4029	
38,98	3975	
38,985	3914	
38,99	3846	
38,995	3772	
39,0	3657	
39,005	3568	
39,01	3489	
39,015	3405	
39,02	3313	
39,025	3244	
39,03	3153	
39,035	3078	
39,04	3003	
39,045	2931	
39,05	2826	
39,055	2737	
39,06	2631	
39,065	2549	
39,07	2431	
39,075	2357	
39,08	2185	
39,085	2072	
39,09	1938	
39,095	1813	
39,1	1693	
39,105	1570	
39,11	1499	
39,115	1401	
39,12	1310	
39,125	1196	
39,13	1113	
39,135	956	
39,14	840	
39,145	703	
39,15	595	
39,155	448	
39,16	354	
39,165	200	
39,17	77	
39,175	-21	
39,18	-134	
39,185	-246	
39,19	-370	
39,195	-450	
39,2	-595	
39,205	-692	
39,21	-824	
39,215	-937	
39,22	-1060	
39,225	-1163	
39,23	-1305	
39,235	-1407	
39,24	-1528	
39,245	-1707	
39,25	-1794	
39,255	-1921	
39,26	-2022	
39,265	-2137	
39,27	-2216	
39,275	-2315	
39,28	-2378	
39,285	-2476	
39,29	-2538	
39,295	-2654	
39,3	-2771	
39,305	-2870	
39,31	-2969	
39,315	-3058	
39,32	-3131	
39,325	-3210	
39,33	-3284	
39,335	-3354	
39,34	-3434	
39,345	-3537	
39,35	-3626	
39,355	-3707	
39,36	-3775	
39,365	-3813	
39,37	-3858	
39,375	-3910	
39,38	-3936	
39,385	-3996	
39,39	-4055	
39,395	-4108	
39,4	-4149	
39,405	-4203	
39,41	-4223	
39,415	-4262	
39,42	-4292	
39,425	-4297	
39,43	-4330	
39,435	-4334	
39,44	-4370	
39,445	-4389	
39,45	-4427	
39,455	-4450	
39,46	-4464	
39,465	-4449	
39,47	-4453	
39,475	-4445	
39,48	-4432	
39,485	-4421	
39,49	-4414	
39,495	-4397	
39,5	-4381	
39,505	-4364	
39,51	-4325	
39,515	-4305	
39,52	-4255	
39,525	-4226	
39,53	-4196	
39,535	-4166	
39,54	-4118	
39,545	-4085	
39,55	-4043	
39,555	-3996	
39,56	-3930	
39,565	-3831	
39,57	-3777	
39,575	-3714	
39,58	-3665	
39,585	-3598	
39,59	-3549	
39,595	-3469	
39,6	-3393	
39,605	-3307	
39,61	-3236	
39,615	-3158	
39,62	-3093	
39,625	-3029	
39,63	-2960	
39,635	-2869	
39,64	-2789	
39,645	-2680	
39,65	-2517	
39,655	-2415	
39,66	-2329	
39,665	-2239	
39,67	-2150	
39,675	-2037	
39,68	-1953	
39,685	-1860	
39,69	-1736	
39,695	-1627	
39,7	-1541	
39,705	-1422	
39,71	-1283	
39,715	-1159	
39,72	-1057	
39,725	-964	
39,73	-775	
39,735	-703	
39,74	-588	
39,745	-488	
39,75	-367	
39,755	-274	
39,76	-155	
39,765	-45	
39,77	93	
39,775	216	
39,78	323	
39,785	426	
39,79	532	
39,795	616	
39,8	714	
39,805	852	
39,81	1047	
39,815	1172	
39,82	1301	
39,825	1418	
39,83	1505	
39,835	1603	
39,84	1687	
39,845	1769	
39,85	1852	
39,855	1952	
39,86	2059	
39,865	2170	
39,87	2283	
39,875	2384	
39,88	2472	
39,885	2549	
39,89	2654	
39,895	2732	
39,9	2805	
39,905	2889	
39,91	2982	
39,915	3052	
39,92	3134	
39,925	3223	
39,93	3307	
39,935	3374	
39,94	3436	
39,945	3501	
39,95	3555	
39,955	3612	
39,96	3673	
39,965	3733	
39,97	3836	
39,975	3854	
39,98	3907	
39,985	3937	
39,99	3964	
39,995	4000	
40,0	4058	
40,005	4113	
40,01	4151	
40,015	4174	
40,02	4211	
40,025	4227	
40,03	4227	
40,035	4245	
40,04	4259	
40,045	4277	
40,05	4299	
40,055	4314	
40,06	4310	
40,065	4285	
40,07	4282	
40,075	4259	
40,08	4235	
40,085	4250	
40,09	4244	
40,095	4229	
40,1	4207	
40,105	4186	
40,11	4132	
40,115	4095	
40,12	4043	
40,125	3994	
40,13	3936	
40,135	3895	
40,14	3854	
40,145	3830	
40,15	3827	
40,155	3775	
40,16	3706	
40,165	3625	
40,17	3532	
40,175	3442	
40,18	3373	
40,185	3309	
40,19	3278	
40,195	3228	
40,2	3176	
40,205	3094	
40,21	2989	
40,215	2848	
40,22	2758	
40,225	2678	
40,23	2606	
40,235	2535	
40,24	2452	
40,245	2351	
40,25	2271	
40,255	2176	
40,26	2088	
40,265	1991	
40,27	1898	
40,275	1799	
40,28	1700	
40,285	1582	
40,29	1470	
40,295	1294	
40,3	1191	
40,305	1083	
40,31	998	
40,315	887	
40,32	789	
40,325	675	
40,33	575	
40,335	454	
40,34	359	
40,345	248	
40,35	127	
40,355	8	
40,36	-86	
40,365	-178	
40,37	-275	
40,375	-421	
40,38	-514	
40,385	-654	
40,39	-772	
40,395	-894	
40,4	-1022	
40,405	-1141	
40,41	-1244	
40,415	-1336	
40,42	-1424	
40,425	-1520	
40,43	-1634	
40,435	-1716	
40,44	-1836	
40,445	-1924	
40,45	-2017	
40,455	-2154	
40,46	-2238	
40,465	-2337	
40,47	-2417	
40,475	-2485	
40,48	-2561	
40,485	-2645	
40,49	-2722	
40,495	-2824	
40,5	-2909	
40,505	-3016	
40,51	-3093	
40,515	-3169	
40,52	-3213	
40,525	-3278	
40,53	-3322	
40,535	-3422	
40,54	-3489	
40,545	-3557	
40,55	-3638	
40,555	-3679	
40,56	-3750	
40,565	-3787	
40,57	-3832	
40,575	-3848	
40,58	-3883	
40,585	-3915	
40,59	-3935	
40,595	-3968	
40,6	-4007	
40,605	-4026	
40,61	-4064	
40,615	-4088	
40,62	-4118	
40,625	-4137	
40,63	-4138	
40,635	-4132	
40,64	-4122	
40,645	-4121	
40,65	-4109	
40,655	-4113	
40,66	-4105	
40,665	-4119	
40,67	-4103	
40,675	-4098	
40,68	-4072	
40,685	-4070	
40,69	-4025	
40,695	-4018	
40,7	-3992	
40,705	-3955	
40,71	-3940	
40,715	-3887	
40,72	-3853	
40,725	-3790	
40,73	-3743	
40,735	-3685	
40,74	-3651	
40,745	-3601	
40,75	-3547	
40,755	-3489	
40,76	-3432	
40,765	-3371	
40,77	-3274	
40,775	-3191	
40,78	-3077	
40,785	-3005	
40,79	-2956	
40,795	-2903	
40,8	-2831	
40,805	-2753	
40,81	-2668	
40,815	-2572	
40,82	-2487	
40,825	-2412	
40,83	-2357	
40,835	-2273	
40,84	-2204	
40,845	-2098	
40,85	-2004	
40,855	-1871	
40,86	-1695	
40,865	-1591	
40,87	-1497	
40,875	-1416	
40,88	-1347	
40,885	-1272	
40,89	-1172	
40,895	-1078	
40,9	-947	
40,905	-831	
40,91	-697	
40,915	-584	
40,92	-478	
40,925	-411	
40,93	-308	
40,935	-225	
40,94	-176	
40,945	67	
40,95	192	
40,955	312	
40,96	425	
40,965	547	
40,97	639	
40,975	733	
40,98	816	
40,985	921	
40,99	1013	
40,995	1119	
41,0	1212	
41,005	1327	
41,01	1418	
41,015	1505	
41,02	1656	
41,025	1736	
41,03	1848	
41,035	1950	
41,04	2057	
41,045	2129	
41,05	2244	
41,055	2306	
41,06	2396	
41,065	2460	
41,07	2550	
41,075	2622	
41,08	2721	
41,085	2802	
41,09	2901	
41,095	2981	
41,1	3059	
41,105	3137	
41,11	3187	
41,115	3240	
41,12	3292	
41,125	3366	
41,13	3423	
41,135	3507	
41,14	3553	
41,145	3618	
41,15	3647	
41,155	3692	
41,16	3703	
41,165	3748	
41,17	3772	
41,175	3821	
41,18	3879	
41,185	3958	
41,19	3987	
41,195	4000	
41,2	4008	
41,205	4000	
41,21	3982	
41,215	3980	
41,22	3972	
41,225	3996	
41,23	4018	
41,235	4050	
41,24	4066	
41,245	4112	
41,25	4088	
41,255	4067	
41,26	4030	
41,265	3974	
41,27	3946	
41,275	3948	
41,28	3946	
41,285	3929	
41,29	3930	
41,295	3905	
41,3	3848	
41,305	3802	
41,31	3740	
41,315	3682	
41,32	3641	
41,325	3590	
41,33	3549	
41,335	3511	
41,34	3474	
41,345	3385	
41,35	3314	
41,355	3245	
41,36	3171	
41,365	3098	
41,37	3026	
41,375	2955	
41,38	2886	
41,385	2802	
41,39	2726	
41,395	2633	
41,4	2549	
41,405	2468	
41,41	2387	
41,415	2310	
41,42	2224	
41,425	2099	
41,43	2007	
41,435	1905	
41,44	1802	
41,445	1707	
41,45	1608	
41,455	1521	
41,46	1432	
41,465	1359	
41,47	1264	
41,475	1171	
41,48	1062	
41,485	949	
41,49	821	
41,495	699	
41,5	583	
41,505	428	
41,51	362	
41,515	297	
41,52	204	
41,525	111	
41,53	15	
41,535	-114	
41,54	-258	
41,545	-366	
41,55	-492	
41,555	-604	
41,56	-669	
41,565	-769	
41,57	-869	
41,575	-963	
41,58	-1094	
41,585	-1229	
41,59	-1402	
41,595	-1495	
41,6	-1577	
41,605	-1644	
41,61	-1736	
41,615	-1798	
41,62	-1876	
41,625	-1976	
41,63	-2069	
41,635	-2145	
41,64	-2246	
41,645	-2358	
41,65	-2442	
41,655	-2521	
41,66	-2609	
41,665	-2696	
41,67	-2787	
41,675	-2867	
41,68	-2934	
41,685	-3003	
41,69	-3067	
41,695	-3156	
41,7	-3221	
41,705	-3288	
41,71	-3349	
41,715	-3406	
41,72	-3445	
41,725	-3479	
41,73	-3535	
41,735	-3567	
41,74	-3623	
41,745	-3666	
41,75	-3740	
41,755	-3768	
41,76	-3804	
41,765	-3828	
41,77	-3872	
41,775	-3907	
41,78	-3917	
41,785	-3938	
41,79	-3954	
41,795	-3981	
41,8	-3954	
41,805	-3991	
41,81	-3996	
41,815	-4014	
41,82	-4008	
41,825	-4022	
41,83	-4019	
41,835	-3986	
