t, ñ	wz	
87,895	3698	
87,9	3686	
87,905	3662	
87,91	3657	
87,915	3644	
87,92	3620	
87,925	3597	
87,93	3574	
87,935	3514	
87,94	3485	
87,945	3451	
87,95	3407	
87,955	3368	
87,96	3331	
87,965	3290	
87,97	3240	
87,975	3197	
87,98	3126	
87,985	3080	
87,99	3025	
87,995	2982	
88,0	2918	
88,005	2851	
88,01	2780	
88,015	2722	
88,02	2648	
88,025	2574	
88,03	2533	
88,035	2456	
88,04	2388	
88,045	2333	
88,05	2260	
88,055	2180	
88,06	2118	
88,065	2043	
88,07	1914	
88,075	1825	
88,08	1732	
88,085	1670	
88,09	1585	
88,095	1514	
88,1	1440	
88,105	1359	
88,11	1276	
88,115	1153	
88,12	1045	
88,125	966	
88,13	867	
88,135	777	
88,14	685	
88,145	615	
88,15	524	
88,155	450	
88,16	325	
88,165	203	
88,17	131	
88,175	33	
88,18	-56	
88,185	-152	
88,19	-208	
88,195	-287	
88,2	-385	
88,205	-470	
88,21	-597	
88,215	-698	
88,22	-785	
88,225	-883	
88,23	-966	
88,235	-1055	
88,24	-1145	
88,245	-1222	
88,25	-1290	
88,255	-1394	
88,26	-1468	
88,265	-1546	
88,27	-1629	
88,275	-1729	
88,28	-1813	
88,285	-1907	
88,29	-1976	
88,295	-2035	
88,3	-2124	
88,305	-2188	
88,31	-2253	
88,315	-2331	
88,32	-2408	
88,325	-2491	
88,33	-2548	
88,335	-2617	
88,34	-2678	
88,345	-2753	
88,35	-2809	
88,355	-2865	
88,36	-2913	
88,365	-2970	
88,37	-3012	
88,375	-3044	
88,38	-3092	
88,385	-3140	
88,39	-3199	
88,395	-3253	
88,4	-3283	
88,405	-3324	
88,41	-3363	
88,415	-3394	
88,42	-3417	
88,425	-3451	
88,43	-3465	
88,435	-3500	
88,44	-3527	
88,445	-3532	
88,45	-3553	
88,455	-3585	
88,46	-3584	
88,465	-3595	
88,47	-3594	
88,475	-3607	
88,48	-3600	
88,485	-3598	
88,49	-3611	
88,495	-3632	
88,5	-3629	
88,505	-3631	
88,51	-3624	
88,515	-3601	
88,52	-3565	
88,525	-3530	
88,53	-3504	
88,535	-3493	
88,54	-3490	
88,545	-3475	
88,55	-3445	
88,555	-3430	
88,56	-3386	
88,565	-3349	
88,57	-3280	
88,575	-3219	
88,58	-3191	
88,585	-3154	
88,59	-3136	
88,595	-3093	
88,6	-3069	
88,605	-3011	
88,61	-2953	
88,615	-2854	
88,62	-2793	
88,625	-2734	
88,63	-2672	
88,635	-2623	
88,64	-2576	
88,645	-2522	
88,65	-2469	
88,655	-2422	
88,66	-2359	
88,665	-2260	
88,67	-2195	
88,675	-2133	
88,68	-2044	
88,685	-1977	
88,69	-1906	
88,695	-1827	
88,7	-1737	
88,705	-1677	
88,71	-1552	
88,715	-1468	
88,72	-1398	
88,725	-1315	
88,73	-1234	
88,735	-1155	
88,74	-1078	
88,745	-1000	
88,75	-906	
88,755	-776	
88,76	-689	
88,765	-619	
88,77	-535	
88,775	-455	
88,78	-377	
88,785	-299	
88,79	-193	
88,795	-102	
88,8	22	
88,805	114	
88,81	197	
88,815	263	
88,82	343	
88,825	418	
88,83	504	
88,835	560	
88,84	650	
88,845	778	
88,85	857	
88,855	956	
88,86	1043	
88,865	1123	
88,87	1215	
88,875	1309	
88,88	1380	
88,885	1465	
88,89	1545	
88,895	1614	
88,9	1681	
88,905	1751	
88,91	1832	
88,915	1926	
88,92	1978	
88,925	2040	
88,93	2098	
88,935	2178	
88,94	2238	
88,945	2310	
88,95	2377	
88,955	2449	
88,96	2522	
88,965	2582	
88,97	2634	
88,975	2695	
88,98	2764	
88,985	2803	
88,99	2853	
88,995	2894	
89,0	2927	
89,005	2969	
89,01	3016	
89,015	3055	
89,02	3091	
89,025	3147	
89,03	3166	
89,035	3194	
89,04	3213	
89,045	3244	
89,05	3272	
89,055	3290	
89,06	3309	
89,065	3354	
89,07	3372	
89,075	3381	
89,08	3403	
89,085	3407	
89,09	3401	
89,095	3400	
89,1	3414	
89,105	3422	
89,11	3425	
89,115	3417	
89,12	3430	
89,125	3422	
89,13	3395	
89,135	3390	
89,14	3399	
89,145	3381	
89,15	3377	
89,155	3351	
89,16	3324	
89,165	3280	
89,17	3242	
89,175	3211	
89,18	3198	
89,185	3185	
89,19	3158	
89,195	3106	
89,2	3069	
89,205	3018	
89,21	2939	
89,215	2887	
89,22	2836	
89,225	2791	
89,23	2746	
89,235	2705	
89,24	2665	
89,245	2621	
89,25	2575	
89,255	2497	
89,26	2438	
89,265	2361	
89,27	2302	
89,275	2238	
89,28	2174	
89,285	2119	
89,29	2081	
89,295	2040	
89,3	1953	
89,305	1880	
89,31	1813	
89,315	1719	
89,32	1626	
89,325	1556	
89,33	1490	
89,335	1423	
89,34	1351	
89,345	1256	
89,35	1180	
89,355	1102	
89,36	1014	
89,365	928	
89,37	847	
89,375	772	
89,38	715	
89,385	634	
89,39	544	
89,395	462	
89,4	364	
89,405	268	
89,41	191	
89,415	95	
89,42	21	
89,425	-38	
89,43	-103	
89,435	-205	
89,44	-301	
89,445	-375	
89,45	-460	
89,455	-548	
89,46	-633	
89,465	-686	
89,47	-767	
89,475	-838	
89,48	-953	
89,485	-1050	
89,49	-1138	
89,495	-1207	
89,5	-1293	
89,505	-1339	
89,51	-1404	
89,515	-1458	
89,52	-1519	
89,525	-1616	
89,53	-1693	
89,535	-1746	
89,54	-1814	
89,545	-1888	
89,55	-1939	
89,555	-1987	
89,56	-2043	
89,565	-2091	
89,57	-2147	
89,575	-2237	
89,58	-2281	
89,585	-2358	
89,59	-2422	
89,595	-2484	
89,6	-2517	
89,605	-2561	
89,61	-2601	
89,615	-2644	
89,62	-2684	
89,625	-2732	
89,63	-2767	
89,635	-2799	
89,64	-2838	
89,645	-2872	
89,65	-2894	
89,655	-2915	
89,66	-2928	
89,665	-2968	
89,67	-2987	
89,675	-3014	
89,68	-3052	
89,685	-3073	
89,69	-3093	
89,695	-3114	
89,7	-3117	
89,705	-3130	
89,71	-3141	
89,715	-3134	
89,72	-3155	
89,725	-3151	
89,73	-3155	
89,735	-3153	
89,74	-3145	
89,745	-3143	
89,75	-3132	
89,755	-3117	
89,76	-3102	
89,765	-3098	
89,77	-3074	
89,775	-3069	
89,78	-3047	
89,785	-3019	
89,79	-3000	
89,795	-2981	
89,8	-2943	
89,805	-2923	
89,81	-2899	
89,815	-2856	
89,82	-2831	
89,825	-2786	
89,83	-2749	
89,835	-2707	
89,84	-2657	
89,845	-2586	
89,85	-2548	
89,855	-2515	
89,86	-2471	
89,865	-2433	
89,87	-2377	
89,875	-2326	
89,88	-2249	
89,885	-2198	
89,89	-2117	
89,895	-2062	
89,9	-2021	
89,905	-1966	
89,91	-1910	
89,915	-1854	
89,92	-1811	
89,925	-1726	
89,93	-1667	
89,935	-1570	
89,94	-1514	
89,945	-1433	
89,95	-1394	
89,955	-1337	
89,96	-1280	
89,965	-1195	
89,97	-1132	
89,975	-1054	
89,98	-926	
89,985	-868	
89,99	-802	
89,995	-740	
90,0	-668	
90,005	-603	
90,01	-523	
90,015	-450	
90,02	-380	
90,025	-322	
90,03	-211	
90,035	-154	
90,04	-69	
90,045	15	
90,05	81	
90,055	147	
90,06	218	
90,065	290	
90,07	351	
90,075	453	
90,08	530	
90,085	598	
90,09	677	
90,095	747	
90,1	830	
90,105	891	
90,11	954	
90,115	1004	
90,12	1093	
90,125	1144	
90,13	1208	
90,135	1276	
90,14	1344	
90,145	1409	
90,15	1487	
90,155	1539	
90,16	1600	
90,165	1700	
90,17	1769	
90,175	1825	
90,18	1868	
90,185	1929	
90,19	1968	
90,195	2000	
90,2	2030	
90,205	2092	
90,21	2144	
90,215	2188	
90,22	2239	
90,225	2267	
90,23	2311	
90,235	2345	
90,24	2384	
90,245	2406	
90,25	2436	
90,255	2498	
90,26	2523	
90,265	2549	
90,27	2597	
90,275	2615	
90,28	2631	
90,285	2666	
90,29	2677	
90,295	2696	
90,3	2730	
90,305	2737	
90,31	2740	
90,315	2765	
90,32	2781	
90,325	2790	
90,33	2810	
90,335	2827	
90,34	2838	
90,345	2831	
90,35	2825	
90,355	2812	
90,36	2802	
90,365	2791	
90,37	2797	
90,375	2801	
90,38	2802	
90,385	2789	
90,39	2763	
90,395	2734	
90,4	2707	
90,405	2687	
90,41	2673	
90,415	2660	
90,42	2635	
90,425	2596	
90,43	2572	
90,435	2545	
90,44	2482	
90,445	2461	
90,45	2429	
90,455	2380	
90,46	2344	
90,465	2320	
90,47	2281	
90,475	2228	
90,48	2211	
90,485	2144	
90,49	2107	
90,495	2069	
90,5	2029	
90,505	1990	
90,51	1941	
90,515	1886	
90,52	1827	
90,525	1773	
90,53	1684	
90,535	1632	
90,54	1588	
90,545	1546	
90,55	1495	
90,555	1446	
90,56	1383	
90,565	1328	
90,57	1266	
90,575	1162	
90,58	1098	
90,585	1047	
90,59	984	
90,595	925	
90,6	864	
90,605	806	
90,61	747	
90,615	681	
90,62	584	
90,625	521	
90,63	444	
90,635	384	
90,64	323	
90,645	279	
90,65	228	
90,655	162	
90,66	102	
90,665	-13	
90,67	-76	
90,675	-143	
90,68	-210	
90,685	-271	
90,69	-318	
90,695	-389	
90,7	-431	
90,705	-486	
90,71	-582	
90,715	-648	
90,72	-718	
90,725	-774	
90,73	-816	
90,735	-879	
90,74	-925	
90,745	-984	
90,75	-1044	
90,755	-1126	
90,76	-1174	
90,765	-1206	
90,77	-1271	
90,775	-1307	
90,78	-1364	
90,785	-1429	
90,79	-1487	
90,795	-1532	
90,8	-1610	
90,805	-1637	
90,81	-1688	
90,815	-1716	
90,82	-1750	
90,825	-1782	
90,83	-1832	
90,835	-1868	
90,84	-1908	
90,845	-1983	
90,85	-2004	
90,855	-2030	
90,86	-2049	
90,865	-2065	
90,87	-2079	
90,875	-2110	
90,88	-2119	
90,885	-2165	
90,89	-2208	
90,895	-2253	
90,9	-2291	
90,905	-2301	
90,91	-2316	
90,915	-2313	
90,92	-2316	
90,925	-2325	
90,93	-2362	
90,935	-2384	
90,94	-2422	
90,945	-2433	
90,95	-2431	
90,955	-2415	
90,96	-2418	
90,965	-2411	
90,97	-2417	
90,975	-2432	
90,98	-2435	
90,985	-2408	
90,99	-2423	
90,995	-2399	
91,0	-2380	
91,005	-2375	
91,01	-2382	
91,015	-2365	
91,02	-2366	
91,025	-2354	
91,03	-2328	
91,035	-2294	
91,04	-2258	
91,045	-2233	
91,05	-2203	
91,055	-2188	
91,06	-2170	
91,065	-2165	
91,07	-2145	
91,075	-2104	
91,08	-2063	
91,085	-2013	
91,09	-1964	
91,095	-1928	
91,1	-1886	
91,105	-1858	
91,11	-1829	
91,115	-1817	
91,12	-1760	
91,125	-1718	
91,13	-1682	
91,135	-1626	
91,14	-1573	
91,145	-1512	
91,15	-1471	
91,155	-1423	
91,16	-1387	
91,165	-1317	
91,17	-1288	
91,175	-1241	
91,18	-1185	
91,185	-1111	
91,19	-1068	
91,195	-1025	
91,2	-961	
91,205	-918	
91,21	-878	
91,215	-834	
91,22	-788	
91,225	-718	
91,23	-653	
91,235	-594	
91,24	-536	
91,245	-472	
91,25	-460	
91,255	-383	
91,26	-326	
91,265	-288	
91,27	-198	
91,275	-149	
91,28	-86	
91,285	-27	
91,29	26	
91,295	64	
91,3	132	
91,305	168	
91,31	216	
91,315	273	
91,32	332	
91,325	385	
91,33	447	
91,335	492	
91,34	529	
91,345	575	
91,35	647	
91,355	698	
91,36	761	
91,365	814	
91,37	868	
91,375	917	
91,38	952	
91,385	971	
91,39	1005	
91,395	1050	
91,4	1094	
91,405	1145	
91,41	1184	
91,415	1245	
91,42	1286	
91,425	1333	
91,43	1362	
91,435	1403	
91,44	1451	
91,445	1470	
91,45	1507	
91,455	1554	
91,46	1589	
91,465	1630	
91,47	1660	
91,475	1693	
91,48	1694	
91,485	1714	
91,49	1727	
91,495	1748	
91,5	1770	
91,505	1792	
91,51	1827	
91,515	1859	
91,52	1879	
91,525	1898	
91,53	1902	
91,535	1917	
91,54	1910	
91,545	1916	
91,55	1927	
91,555	1947	
91,56	1945	
91,565	1962	
91,57	1962	
91,575	1947	
91,58	1941	
91,585	1943	
91,59	1934	
91,595	1921	
91,6	1941	
91,605	1948	
91,61	1940	
91,615	1948	
91,62	1951	
91,625	1929	
91,63	1918	
91,635	1902	
91,64	1876	
91,645	1870	
91,65	1861	
91,655	1864	
91,66	1845	
91,665	1818	
91,67	1810	
91,675	1782	
91,68	1754	
91,685	1726	
91,69	1703	
91,695	1664	
91,7	1649	
91,705	1632	
91,71	1589	
91,715	1563	
91,72	1543	
91,725	1509	
91,73	1485	
91,735	1466	
91,74	1445	
91,745	1402	
91,75	1371	
91,755	1308	
91,76	1276	
91,765	1227	
91,77	1187	
91,775	1147	
91,78	1113	
91,785	1062	
91,79	1034	
91,795	1019	
91,8	991	
91,805	946	
91,81	924	
91,815	874	
91,82	831	
91,825	771	
91,83	730	
91,835	679	
91,84	637	
91,845	605	
91,85	551	
91,855	518	
91,86	485	
91,865	441	
91,87	384	
91,875	335	
91,88	281	
91,885	236	
91,89	187	
91,895	123	
91,9	95	
91,905	41	
91,91	0	
91,915	-34	
91,92	-70	
91,925	-124	
91,93	-156	
91,935	-182	
91,94	-229	
91,945	-257	
91,95	-281	
91,955	-328	
91,96	-377	
91,965	-413	
91,97	-459	
91,975	-518	
91,98	-534	
91,985	-578	
91,99	-616	
91,995	-638	
92,0	-669	
92,005	-726	
92,01	-753	
92,015	-797	
92,02	-825	
92,025	-861	
92,03	-908	
92,035	-921	
92,04	-945	
92,045	-964	
92,05	-1002	
92,055	-1027	
92,06	-1065	
92,065	-1097	
92,07	-1133	
92,075	-1145	
92,08	-1168	
92,085	-1183	
92,09	-1220	
92,095	-1249	
92,1	-1276	
92,105	-1308	
92,11	-1330	
92,115	-1342	
92,12	-1361	
92,125	-1354	
92,13	-1367	
92,135	-1380	
92,14	-1375	
92,145	-1392	
92,15	-1411	
92,155	-1427	
92,16	-1426	
92,165	-1440	
92,17	-1454	
92,175	-1456	
92,18	-1455	
92,185	-1458	
92,19	-1466	
92,195	-1459	
92,2	-1474	
92,205	-1499	
92,21	-1501	
92,215	-1498	
92,22	-1489	
92,225	-1465	
92,23	-1446	
92,235	-1449	
92,24	-1444	
92,245	-1444	
92,25	-1457	
92,255	-1461	
92,26	-1443	
92,265	-1419	
92,27	-1392	
92,275	-1365	
92,28	-1334	
92,285	-1322	
92,29	-1314	
92,295	-1307	
92,3	-1311	
92,305	-1288	
92,31	-1270	
92,315	-1251	
92,32	-1223	
92,325	-1185	
92,33	-1178	
92,335	-1163	
92,34	-1161	
92,345	-1146	
92,35	-1117	
92,355	-1090	
92,36	-1072	
92,365	-1032	
92,37	-1017	
92,375	-976	
92,38	-950	
92,385	-920	
92,39	-893	
92,395	-838	
92,4	-821	
92,405	-801	
92,41	-769	
92,415	-731	
92,42	-708	
92,425	-680	
92,43	-648	
92,435	-623	
92,44	-612	
92,445	-603	
92,45	-575	
92,455	-536	
92,46	-495	
92,465	-455	
92,47	-422	
92,475	-386	
92,48	-382	
92,485	-348	
92,49	-330	
92,495	-297	
92,5	-261	
92,505	-217	
92,51	-181	
92,515	-129	
92,52	-105	
92,525	-79	
92,53	-52	
92,535	-35	
92,54	-18	
92,545	21	
92,55	51	
92,555	90	
92,56	121	
92,565	152	
92,57	182	
92,575	220	
92,58	238	
92,585	270	
92,59	285	
92,595	314	
92,6	339	
92,605	366	
92,61	379	
92,615	423	
92,62	453	
92,625	470	
92,63	504	
92,635	515	
92,64	529	
92,645	546	
92,65	574	
92,655	599	
92,66	634	
92,665	648	
92,67	674	
92,675	688	
92,68	708	
92,685	726	
92,69	758	
92,695	779	
92,7	799	
92,705	807	
92,71	823	
92,715	830	
92,72	842	
92,725	849	
92,73	857	
92,735	859	
92,74	886	
92,745	894	
92,75	909	
92,755	921	
92,76	935	
92,765	927	
92,77	913	
92,775	927	
92,78	918	
92,785	927	
92,79	932	
92,795	938	
92,8	934	
92,805	957	
92,81	960	
92,815	977	
92,82	997	
92,825	989	
92,83	984	
92,835	961	
92,84	947	
92,845	923	
92,85	912	
92,855	929	
92,86	931	
92,865	921	
92,87	930	
92,875	929	
92,88	914	
92,885	905	
92,89	898	
92,895	895	
92,9	899	
92,905	882	
92,91	879	
92,915	862	
92,92	858	
92,925	838	
92,93	839	
92,935	842	
92,94	822	
92,945	813	
92,95	795	
92,955	754	
92,96	742	
92,965	724	
92,97	702	
92,975	692	
92,98	695	
92,985	686	
92,99	674	
92,995	663	
93,0	624	
93,005	591	
93,01	569	
93,015	551	
93,02	543	
93,025	545	
93,03	534	
93,035	530	
93,04	509	
93,045	468	
93,05	433	
93,055	406	
93,06	381	
93,065	366	
93,07	364	
93,075	369	
93,08	351	
93,085	325	
93,09	314	
93,095	279	
93,1	244	
93,105	214	
93,11	209	
93,115	170	
93,12	152	
93,125	148	
93,13	133	
93,135	129	
93,14	112	
93,145	109	
93,15	77	
93,155	54	
93,16	48	
93,165	23	
93,17	1	
93,175	-9	
93,18	-24	
93,185	-41	
93,19	-64	
93,195	-76	
93,2	-86	
93,205	-106	
93,21	-117	
93,215	-115	
93,22	-135	
93,225	-155	
93,23	-158	
93,235	-181	
93,24	-205	
93,245	-215	
93,25	-223	
93,255	-239	
93,26	-232	
93,265	-237	
93,27	-247	
93,275	-267	
93,28	-282	
93,285	-293	
93,29	-301	
93,295	-312	
93,3	-298	
93,305	-319	
93,31	-331	
93,315	-337	
93,32	-349	
93,325	-368	
93,33	-392	
93,335	-399	
93,34	-409	
93,345	-406	
93,35	-375	
93,355	-367	
93,36	-377	
93,365	-382	
93,37	-399	
93,375	-412	
93,38	-423	
93,385	-425	
93,39	-423	
93,395	-405	
93,4	-408	
93,405	-403	
93,41	-401	
93,415	-419	
93,42	-425	
93,425	-420	
93,43	-439	
93,435	-451	
93,44	-435	
93,445	-461	
93,45	-450	
93,455	-427	
93,46	-420	
93,465	-424	
93,47	-419	
93,475	-407	
93,48	-404	
93,485	-408	
93,49	-392	
93,495	-382	
93,5	-387	
93,505	-397	
93,51	-398	
93,515	-398	
93,52	-401	
93,525	-398	
93,53	-380	
93,535	-364	
93,54	-357	
93,545	-338	
93,55	-333	
93,555	-325	
93,56	-325	
93,565	-317	
93,57	-323	
93,575	-308	
93,58	-316	
93,585	-290	
93,59	-285	
93,595	-272	
93,6	-281	
93,605	-257	
93,61	-276	
93,615	-269	
93,62	-279	
93,625	-259	
93,63	-239	
93,635	-234	
93,64	-214	
93,645	-201	
93,65	-205	
93,655	-200	
93,66	-204	
93,665	-201	
93,67	-213	
93,675	-203	
93,68	-196	
93,685	-189	
93,69	-176	
93,695	-166	
93,7	-161	
93,705	-170	
93,71	-178	
93,715	-167	
93,72	-152	
93,725	-142	
93,73	-113	
93,735	-106	
93,74	-107	
93,745	-100	
93,75	-104	
93,755	-100	
93,76	-103	
93,765	-112	
93,77	-96	
93,775	-90	
93,78	-84	
93,785	-77	
93,79	-63	
93,795	-64	
93,8	-61	
93,805	-65	
93,81	-72	
93,815	-71	
93,82	-67	
93,825	-72	
93,83	-59	
93,835	-41	
93,84	-30	
93,845	-35	
93,85	-60	
93,855	-64	
93,86	-75	
93,865	-80	
93,87	-57	
93,875	-24	
93,88	3	
93,885	7	
93,89	-5	
93,895	-60	
93,9	-117	
93,905	-150	
93,91	-151	
93,915	-136	
93,92	-90	
93,925	-18	
93,93	20	
93,935	27	
93,94	18	
93,945	-36	
93,95	-95	
93,955	-137	
93,96	-147	
93,965	-138	
93,97	-93	
93,975	-37	
93,98	12	
93,985	28	
93,99	3	
93,995	-47	
94,0	-96	
94,005	-143	
94,01	-153	
94,015	-147	
94,02	-112	
94,025	-81	
94,03	-68	
94,035	-78	
94,04	-104	
94,045	-141	
94,05	-178	
94,055	-191	
94,06	-193	
94,065	-163	
94,07	-129	
94,075	-93	
94,08	-68	
94,085	-79	
94,09	-127	
94,095	-179	
94,1	-202	
94,105	-200	
94,11	-185	
94,115	-144	
94,12	-94	
94,125	-51	
94,13	-72	
94,135	-102	
94,14	-158	
94,145	-201	
94,15	-230	
94,155	-214	
94,16	-184	
94,165	-132	
94,17	-79	
94,175	-73	
94,18	-96	
94,185	-148	
94,19	-187	
94,195	-215	
94,2	-199	
94,205	-173	
94,21	-139	
94,215	-62	
94,22	-38	
94,225	-60	
94,23	-78	
94,235	-114	
94,24	-155	
94,245	-181	
94,25	-159	
94,255	-129	
94,26	-53	
94,265	-9	
94,27	0	
94,275	-28	
94,28	-52	
94,285	-97	
94,29	-135	
94,295	-116	
94,3	-74	
94,305	3	
94,31	51	
94,315	62	
94,32	45	
94,325	23	
94,33	-14	
94,335	-45	
94,34	-49	
94,345	-25	
94,35	30	
94,355	70	
94,36	100	
94,365	114	
94,37	97	
94,375	61	
94,38	32	
94,385	3	
94,39	14	
94,395	63	
94,4	96	
94,405	143	
94,41	157	
94,415	158	
94,42	153	
94,425	158	
94,43	149	
94,435	147	
94,44	190	
94,445	222	
94,45	267	
94,455	306	
94,46	333	
94,465	319	
94,47	281	
94,475	244	
94,48	217	
94,485	220	
94,49	249	
94,495	338	
94,5	389	
94,505	427	
94,51	440	
94,515	449	
94,52	406	
94,525	372	
94,53	341	
94,535	355	
94,54	399	
94,545	462	
94,55	506	
94,555	540	
94,56	549	
94,565	530	
94,57	489	
94,575	460	
94,58	462	
94,585	484	
94,59	528	
94,595	585	
94,6	619	
94,605	634	
94,61	607	
94,615	574	
94,62	530	
94,625	496	
94,63	520	
94,635	573	
94,64	625	
94,645	661	
94,65	687	
94,655	677	
94,66	634	
94,665	586	
94,67	554	
94,675	555	
94,68	584	
94,685	642	
94,69	677	
94,695	716	
94,7	716	
94,705	687	
94,71	641	
94,715	595	
94,72	579	
94,725	602	
94,73	636	
94,735	688	
94,74	712	
94,745	721	
94,75	699	
94,755	668	
94,76	578	
94,765	553	
94,77	544	
94,775	568	
94,78	597	
94,785	646	
94,79	658	
94,795	646	
94,8	609	
94,805	518	
94,81	477	
94,815	463	
94,82	467	
94,825	500	
94,83	543	
94,835	566	
94,84	552	
94,845	526	
94,85	453	
94,855	398	
94,86	392	
94,865	383	
94,87	392	
94,875	422	
94,88	452	
94,885	431	
94,89	422	
94,895	348	
94,9	286	
94,905	250	
94,91	236	
94,915	223	
94,92	243	
94,925	255	
94,93	257	
94,935	250	
94,94	225	
94,945	131	
94,95	86	
94,955	67	
94,96	47	
94,965	44	
94,97	74	
94,975	85	
94,98	70	
94,985	37	
94,99	-40	
94,995	-87	
95,0	-137	
95,005	-145	
95,01	-150	
95,015	-134	
95,02	-126	
95,025	-124	
95,03	-152	
95,035	-217	
95,04	-258	
95,045	-297	
95,05	-327	
95,055	-347	
95,06	-366	
95,065	-353	
95,07	-379	
95,075	-401	
95,08	-453	
95,085	-497	
95,09	-540	
95,095	-566	
95,1	-568	
95,105	-556	
95,11	-564	
95,115	-561	
95,12	-589	
95,125	-645	
95,13	-700	
95,135	-746	
95,14	-768	
95,145	-787	
95,15	-789	
95,155	-770	
95,16	-765	
95,165	-768	
95,17	-808	
95,175	-858	
95,18	-892	
95,185	-921	
95,19	-947	
95,195	-941	
95,2	-953	
95,205	-950	
95,21	-974	
95,215	-982	
95,22	-994	
95,225	-1015	
95,23	-1020	
95,235	-1050	
95,24	-1083	
95,245	-1115	
95,25	-1124	
95,255	-1106	
95,26	-1102	
95,265	-1098	
95,27	-1094	
95,275	-1105	
95,28	-1122	
95,285	-1140	
95,29	-1145	
95,295	-1160	
95,3	-1173	
95,305	-1166	
95,31	-1151	
95,315	-1142	
95,32	-1133	
95,325	-1150	
95,33	-1150	
95,335	-1172	
95,34	-1186	
95,345	-1197	
95,35	-1158	
95,355	-1139	
95,36	-1126	
95,365	-1103	
95,37	-1093	
95,375	-1101	
95,38	-1118	
95,385	-1121	
95,39	-1124	
95,395	-1114	
95,4	-1064	
95,405	-1044	
95,41	-1021	
95,415	-998	
95,42	-1008	
95,425	-1029	
95,43	-1033	
95,435	-1019	
95,44	-1015	
95,445	-964	
95,45	-925	
95,455	-884	
95,46	-864	
95,465	-844	
95,47	-842	
95,475	-845	
95,48	-835	
95,485	-816	
95,49	-761	
95,495	-711	
95,5	-671	
95,505	-624	
95,51	-615	
95,515	-593	
95,52	-594	
95,525	-586	
95,53	-566	
95,535	-512	
95,54	-463	
95,545	-421	
95,55	-376	
95,555	-363	
95,56	-342	
95,565	-343	
95,57	-327	
95,575	-314	
95,58	-244	
95,585	-186	
95,59	-134	
95,595	-77	
95,6	-39	
95,605	-13	
95,61	-7	
95,615	-11	
95,62	-14	
95,625	29	
95,63	74	
95,635	136	
95,64	213	
95,645	264	
95,65	299	
95,655	311	
95,66	332	
95,665	323	
95,67	374	
95,675	419	
95,68	460	
95,685	527	
95,69	582	
95,695	620	
95,7	649	
95,705	684	
95,71	701	
95,715	740	
95,72	776	
95,725	812	
95,73	848	
95,735	899	
95,74	939	
95,745	949	
95,75	969	
95,755	983	
95,76	993	
95,765	1019	
95,77	1061	
95,775	1114	
95,78	1162	
95,785	1210	
95,79	1240	
95,795	1261	
95,8	1253	
95,805	1256	
95,81	1269	
95,815	1283	
95,82	1314	
95,825	1367	
95,83	1406	
95,835	1442	
95,84	1449	
95,845	1479	
95,85	1456	
95,855	1461	
95,86	1479	
95,865	1500	
95,87	1537	
95,875	1568	
95,88	1617	
95,885	1633	
95,89	1617	
95,895	1603	
95,9	1568	
95,905	1570	
95,91	1587	
95,915	1632	
95,92	1652	
95,925	1672	
95,93	1672	
95,935	1657	
95,94	1621	
95,945	1611	
95,95	1624	
95,955	1618	
95,96	1639	
95,965	1637	
95,97	1648	
95,975	1632	
95,98	1631	
95,985	1613	
95,99	1580	
95,995	1571	
96,0	1553	
96,005	1544	
96,01	1557	
96,015	1557	
96,02	1551	
96,025	1519	
96,03	1501	
96,035	1453	
96,04	1425	
96,045	1402	
96,05	1387	
96,055	1374	
96,06	1369	
96,065	1348	
96,07	1342	
96,075	1324	
96,08	1262	
96,085	1226	
96,09	1181	
96,095	1134	
96,1	1097	
96,105	1084	
96,11	1068	
96,115	1040	
96,12	1025	
96,125	992	
96,13	916	
96,135	890	
96,14	852	
96,145	798	
96,15	746	
96,155	738	
96,16	689	
96,165	657	
96,17	611	
96,175	578	
96,18	525	
96,185	476	
96,19	425	
96,195	370	
96,2	312	
96,205	287	
96,21	261	
96,215	214	
96,22	166	
96,225	111	
96,23	44	
96,235	-23	
96,24	-73	
96,245	-111	
96,25	-155	
96,255	-178	
96,26	-221	
96,265	-255	
96,27	-298	
96,275	-349	
96,28	-417	
96,285	-472	
96,29	-529	
96,295	-569	
96,3	-592	
96,305	-624	
96,31	-651	
96,315	-709	
96,32	-765	
96,325	-818	
96,33	-865	
96,335	-929	
96,34	-973	
96,345	-999	
96,35	-1042	
96,355	-1088	
96,36	-1120	
96,365	-1163	
96,37	-1207	
96,375	-1263	
96,38	-1313	
96,385	-1353	
96,39	-1393	
96,395	-1429	
96,4	-1462	
96,405	-1491	
96,41	-1523	
96,415	-1575	
96,42	-1612	
96,425	-1642	
96,43	-1673	
96,435	-1708	
96,44	-1720	
96,445	-1738	
96,45	-1753	
96,455	-1782	
96,46	-1810	
96,465	-1851	
96,47	-1891	
96,475	-1927	
96,48	-1934	
96,485	-1942	
96,49	-1927	
96,495	-1938	
96,5	-1946	
96,505	-1964	
96,51	-1996	
96,515	-2041	
96,52	-2070	
96,525	-2073	
96,53	-2088	
96,535	-2060	
96,54	-2037	
96,545	-2048	
96,55	-2063	
96,555	-2072	
96,56	-2090	
96,565	-2111	
96,57	-2122	
96,575	-2113	
96,58	-2077	
96,585	-2048	
96,59	-2028	
96,595	-2008	
96,6	-2011	
96,605	-2039	
96,61	-2062	
96,615	-2044	
